gender,race/ethnicity,parental level of education,lunch,test preparation course,reading score,writing score
1.0,0.5,0.4,0.0,0.0,0.3493975903614458,0.4444444444444445
0.0,0.0,1.0,1.0,0.0,1.0,0.9666666666666666
1.0,0.75,0.4,1.0,1.0,0.6265060240963856,0.5888888888888889
1.0,0.5,0.8,1.0,1.0,0.5542168674698795,0.5555555555555556
1.0,0.5,0.0,0.0,0.0,0.7710843373493976,0.7999999999999999
0.0,1.0,0.0,1.0,0.0,0.855421686746988,0.9333333333333333
1.0,0.75,0.6000000000000001,1.0,1.0,0.8072289156626508,0.7999999999999999
1.0,1.0,1.0,1.0,0.0,0.8072289156626508,0.7444444444444445
0.0,0.5,0.4,1.0,0.0,0.6987951807228916,0.7444444444444445
0.0,0.5,0.0,1.0,1.0,0.45783132530120485,0.5222222222222221
0.0,0.25,0.8,1.0,0.0,0.5662650602409639,0.6222222222222222
0.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,0.25,0.8,1.0,1.0,0.3975903614457832,0.3888888888888889
0.0,0.5,0.0,0.0,1.0,0.7228915662650603,0.7111111111111111
1.0,0.25,0.8,1.0,0.0,0.8072289156626508,0.8444444444444444
0.0,0.75,0.2,0.0,1.0,0.746987951807229,0.8222222222222222
1.0,0.0,1.0,1.0,0.0,0.6024096385542169,0.6555555555555556
0.0,0.0,1.0,0.0,1.0,0.33734939759036153,0.3888888888888889
1.0,0.25,0.8,0.0,0.0,0.7228915662650603,0.7333333333333333
1.0,0.5,0.0,1.0,0.0,0.7228915662650603,0.7444444444444445
1.0,0.25,0.0,1.0,1.0,0.819277108433735,0.7
1.0,0.75,1.0,1.0,0.0,0.6385542168674699,0.6555555555555556
1.0,0.75,0.0,1.0,1.0,0.45783132530120485,0.46666666666666673
1.0,0.5,0.2,1.0,0.0,0.5662650602409639,0.6222222222222222
1.0,0.5,0.6000000000000001,0.0,0.0,0.7228915662650603,0.7222222222222222
0.0,0.5,0.6000000000000001,0.0,1.0,0.5783132530120483,0.5666666666666667
0.0,0.5,0.2,0.0,0.0,0.40963855421686746,0.4888888888888889
1.0,0.5,0.8,1.0,1.0,0.5060240963855422,0.46666666666666673
1.0,0.75,0.0,1.0,1.0,0.5903614457831325,0.5555555555555556
0.0,0.5,0.2,1.0,0.0,0.746987951807229,0.6888888888888889
1.0,0.5,1.0,0.0,0.0,0.6265060240963856,0.611111111111111
1.0,0.5,0.4,0.0,1.0,0.5903614457831325,0.5444444444444444
1.0,0.25,1.0,1.0,1.0,0.4457831325301205,0.4777777777777778
0.0,0.25,0.0,0.0,1.0,0.5783132530120483,0.611111111111111
0.0,0.75,0.4,1.0,1.0,0.42168674698795183,0.5
1.0,0.75,0.4,1.0,1.0,0.674698795180723,0.6444444444444444
1.0,0.0,1.0,1.0,1.0,0.4457831325301205,0.4222222222222222
0.0,0.25,0.4,1.0,1.0,0.9397590361445783,0.8444444444444444
1.0,1.0,1.0,1.0,1.0,0.8433734939759038,0.7555555555555555
1.0,0.5,0.0,1.0,0.0,0.8433734939759038,0.8888888888888888
1.0,0.5,1.0,1.0,0.0,0.7590361445783133,0.7
0.0,0.75,1.0,1.0,1.0,0.783132530120482,0.7888888888888889
0.0,1.0,0.0,1.0,1.0,0.9397590361445783,0.9111111111111112
1.0,0.75,0.6000000000000001,1.0,1.0,0.783132530120482,0.7111111111111111
0.0,0.5,0.0,0.0,0.0,0.6144578313253013,0.6666666666666666
0.0,0.75,1.0,1.0,1.0,0.6626506024096386,0.6777777777777778
0.0,0.25,1.0,1.0,0.0,0.6385542168674699,0.7111111111111111
1.0,1.0,0.0,0.0,1.0,0.3132530120481928,0.34444444444444444
0.0,0.75,0.8,1.0,1.0,0.5662650602409639,0.6333333333333333
0.0,0.25,0.8,1.0,1.0,0.6024096385542169,0.6333333333333333
0.0,1.0,0.2,1.0,0.0,1.0,1.0
0.0,0.5,0.8,0.0,1.0,0.6024096385542169,0.5777777777777777
1.0,0.5,0.4,1.0,1.0,0.37349397590361455,0.35555555555555557
1.0,0.5,0.6000000000000001,1.0,1.0,0.6626506024096386,0.6555555555555556
1.0,0.5,0.0,0.0,1.0,0.5783132530120483,0.5666666666666667
0.0,0.5,0.2,1.0,1.0,0.855421686746988,0.8888888888888888
1.0,1.0,0.0,1.0,1.0,0.33734939759036153,0.33333333333333337
0.0,0.0,0.0,0.0,1.0,0.819277108433735,0.7333333333333333
0.0,0.0,1.0,1.0,1.0,0.7951807228915663,0.7444444444444445
0.0,0.25,0.4,1.0,1.0,0.7710843373493976,0.7
1.0,0.0,0.0,1.0,1.0,0.4819277108433735,0.4777777777777778
